chrom,start,end,strand,score_,occupancy
chr6,90575544,90575563,-,74.21994,0.319597968302172
chr6,90606743,90606762,-,122.56929,0.8495780029848663
chr6,90607335,90607354,+,101.32758,0.6751627251698282
chr6,90608359,90608378,+,74.61835,0.3245353155351495
chr6,90625798,90625817,-,23.87567,0.02502039608759067
chr6,90629833,90629852,+,45.40619,0.08220920652415889
chr6,90630051,90630070,+,45.40619,0.08220920652415889
chr6,90632729,90632748,-,61.72741,0.18694055781031005
chr6,90653813,90653832,+,90.17512,0.5339589994125378
chr6,90653911,90653930,+,90.17512,0.5339589994125378
chr6,90656514,90656533,+,17.68347,0.017587987820804445
chr6,90656552,90656571,-,17.68347,0.017587987820804445
chr6,90721561,90721580,-,97.28774,0.6270642617691651
chr6,90728841,90728860,-,85.50067,0.4696357253891594
chr6,90737562,90737581,+,89.50374,0.5247984340557369
chr6,90737610,90737629,-,89.50374,0.5247984340557369
chr6,90797382,90797401,-,18.59958,0.01853264480643881
chr6,90810211,90810230,-,36.77275,0.051493508514792355
chr6,90810357,90810376,-,36.77275,0.051493508514792355
chr6,90819155,90819174,+,65.54269,0.22254222253598258
chr6,90988720,90988739,-,91.95482,0.5580099396419804
chr6,91028468,91028487,+,75.89672,0.3406187391679309
chr6,91052763,91052782,-,27.38106,0.030502625197298613
chr6,91059641,91059660,+,108.9662,0.7534048213816942
chr6,91059861,91059880,+,108.9662,0.7534048213816942
chr6,91085688,91085707,-,44.13833,0.07683306295218104
chr6,91105721,91105740,+,39.43444,0.059582520904343975
chr6,91116818,91116837,-,71.23109,0.2838061027988282
chr6,91122034,91122053,-,51.11376,0.1108298081034592
chr6,91129242,91129261,-,101.07856,0.6723225197121363
chr6,91140098,91140117,-,73.29199,0.30824443199903256
chr6,91140151,91140170,-,73.29199,0.30824443199903256
chr6,91150932,91150951,-,54.51507,0.13173307694933284
chr6,91165388,91165407,+,107.63152,0.7410148964323532
chr6,91168011,91168030,+,34.19342,0.04465143377007134
chr6,91173679,91173698,+,65.43213,0.22144729573804298
chr6,91186721,91186740,-,116.99684,0.8165038379707694
chr6,91249983,91250002,-,66.27856,0.2299252942414009
chr6,91277762,91277781,-,96.61237,0.6186315755390779
chr6,91281368,91281387,-,80.14046,0.396258441654361
chr6,91281398,91281417,-,80.14046,0.396258441654361
chr6,91285314,91285333,+,114.23328,0.7969565800058608
chr6,91285487,91285506,+,114.23328,0.7969565800058608
chr6,91285600,91285619,+,114.23328,0.7969565800058608
chr6,91286795,91286814,+,88.42147,0.5099552826805066
chr6,91286844,91286863,+,88.42147,0.5099552826805066
chr6,91286963,91286982,-,88.42147,0.5099552826805066
chr6,91411913,91411932,-,86.83427,0.48807060089734944
chr6,91415068,91415087,-,87.70425,0.5000789353224638
chr6,91415073,91415092,+,87.70425,0.5000789353224638
chr6,91509457,91509476,+,91.91432,0.5574669746702676
chr6,91509515,91509534,-,91.91432,0.5574669746702676
chr6,91527424,91527443,+,65.94078,0.22651574206711172
chr6,91537714,91537733,-,32.11952,0.039785968154191366
chr6,91575984,91576003,+,94.12062,0.5866859629101525
chr6,91576121,91576140,+,94.12062,0.5866859629101525
chr6,91612901,91612920,+,34.99216,0.04667227810804468
chr6,91631931,91631950,+,42.35513,0.06981388215954885
chr6,91666496,91666515,+,35.67051,0.04845635466588439
chr6,91709096,91709115,+,58.61219,0.16119592093765428
chr6,91732672,91732691,+,55.96553,0.1416094371513139
chr6,91741333,91741352,-,77.94709,0.367114213050496
chr6,91751136,91751155,-,92.73257,0.5683918880296565
chr6,91751157,91751176,-,92.73257,0.5683918880296565
chr6,91776683,91776702,+,95.55506,0.6052293117244615
chr6,91821351,91821370,-,25.0612,0.026757819236195062
chr6,91843063,91843082,-,19.41831,0.01941884883370753
chr6,91843121,91843140,-,19.41831,0.01941884883370753
chr6,91901692,91901711,+,51.41302,0.11254678648293423
chr6,92066286,92066305,-,58.44816,0.15992187230397487
chr6,92067344,92067363,-,100.37192,0.6641699963222778
chr6,92100829,92100848,+,40.4405,0.06293825089386974
chr6,92101129,92101148,+,40.4405,0.06293825089386974
chr6,92219641,92219660,+,46.24104,0.08593297876235004
chr6,92219865,92219884,-,46.24104,0.08593297876235004
chr6,92246127,92246146,+,23.12458,0.023976977956355932
chr6,92246165,92246184,-,23.12458,0.023976977956355932
chr6,92255535,92255554,+,26.02125,0.02825013553142455
chr6,92269121,92269140,-,57.38078,0.15182697408796839
chr6,92269208,92269227,-,57.38078,0.15182697408796839
chr6,92282323,92282342,-,41.2417,0.06573540161114436
chr6,92282469,92282488,-,41.2417,0.06573540161114436
chr6,92286679,92286698,+,52.02885,0.11615256584677233
chr6,92441400,92441419,-,98.53822,0.6423961132403129
chr6,92477804,92477823,-,59.57374,0.16882716637455603
chr6,92477856,92477875,+,59.57374,0.16882716637455603
chr6,92559450,92559469,-,71.99441,0.2927282396706352
chr6,92665538,92665557,+,71.99441,0.2927282396706352
chr6,92665654,92665673,-,71.99441,0.2927282396706352
chr6,92665738,92665757,+,71.99441,0.2927282396706352
chr6,92728307,92728326,-,121.8123,0.8455510758628234
chr6,92743818,92743837,-,64.47746,0.212149277434232
chr6,92776542,92776561,+,90.71715,0.54132263469648
chr6,92776680,92776699,-,90.71715,0.54132263469648
chr6,92785009,92785028,+,81.49989,0.41464849893192707
chr6,92787481,92787500,+,74.43404,0.3222466485409631
chr6,92941330,92941349,+,31.25854,0.03791860516450015
chr6,92947788,92947807,+,82.37852,0.42663670475736437
chr6,93445333,93445352,-,44.75585,0.07941029074839344
chr6,93510033,93510052,-,20.12335,0.020215142509057087
chr6,93557714,93557733,+,25.90392,0.028063515275099725
chr6,93657779,93657798,+,106.87062,0.7337047018756122
chr6,93757488,93757507,-,71.13319,0.28267313761466084
chr6,93757575,93757594,+,71.13319,0.28267313761466084
chr6,93985339,93985358,-,92.91654,0.570834541420816
chr6,94039090,94039109,-,84.33813,0.45357671918319975
chr6,94040295,94040314,-,80.64691,0.4030844026195672
chr6,94040298,94040317,+,80.64691,0.4030844026195672
chr6,94054124,94054143,-,68.01456,0.24799362289383275
chr6,94081325,94081344,+,87.69648,0.49997180519868734
chr6,94140010,94140029,-,32.39569,0.040403361006907106
chr6,94287578,94287597,+,79.64666,0.38963499771818644
chr6,94292859,94292878,+,22.89832,0.023671048759627274
chr6,94306658,94306677,-,9.73965,0.011152302538723367
chr6,94400558,94400577,-,59.71888,0.17000333273682255
chr6,94435786,94435805,+,18.98969,0.018949849201030513
chr6,94464822,94464841,-,104.86092,0.7135414431894965
chr6,94466701,94466720,+,86.35744,0.4814808295598305
chr6,94524523,94524542,+,28.64781,0.0327565266840697
chr6,94544070,94544089,+,47.40369,0.0913717992126388
chr6,94563231,94563250,+,59.627,0.16925802519490943
chr6,94563388,94563407,-,59.627,0.16925802519490943
chr6,94623158,94623177,+,98.41202,0.6408659942006673
chr6,94662110,94662129,+,24.61249,0.02608685674404667
chr6,94662113,94662132,+,24.61249,0.02608685674404667
chr6,94775091,94775110,-,66.8717,0.23599649241605855
chr6,94953839,94953858,-,35.09129,0.04692905162154744
chr6,94967262,94967281,-,79.85814,0.39246758959606926
chr6,94986538,94986557,-,43.59469,0.07462755410544601
chr6,95058199,95058218,+,56.93398,0.14853830979625487
chr6,95088254,95088273,-,78.37443,0.37273341930248777
chr6,95088256,95088275,+,78.37443,0.37273341930248777
chr6,95088669,95088688,-,78.37443,0.37273341930248777
chr6,95098506,95098525,+,102.896,0.6926485277812958
chr6,95108619,95108638,-,18.97272,0.018931510640324695
chr6,95156287,95156306,+,64.54134,0.21276266091980697
chr6,95207259,95207278,+,84.28732,0.4528756944711931
chr6,95217700,95217719,+,34.57011,0.04559389614862032
chr6,95223710,95223729,+,125.40495,0.8634674953530921
chr6,95484578,95484597,+,38.01946,0.05514471575286726
chr6,95669525,95669544,-,101.32758,0.6751627251698282
chr6,95782847,95782866,+,33.77861,0.043635032701887275
chr6,95887462,95887481,+,64.20753,0.20957130241966504
chr6,95892185,95892204,+,13.12825,0.013549589854759929
chr6,95906057,95906076,+,24.3401,0.025687552939378713
chr6,96432612,96432631,-,35.40174,0.04774189173761376
chr6,96843920,96843939,+,64.73273,0.21460795568891894
chr6,96844134,96844153,-,64.73273,0.21460795568891894
chr6,96849855,96849874,+,42.11565,0.06891745633802765
chr6,96853259,96853278,-,68.33878,0.2514680411164394
chr6,96995755,96995774,-,59.57374,0.16882716637455603
chr6,97005228,97005247,-,45.2266,0.08142748700930662
chr6,97006900,97006919,-,141.11528,0.9133255253722026
chr6,97027486,97027505,-,38.83778,0.05767196306894582
chr6,97044098,97044117,-,17.00278,0.01691683708013425
chr6,97104402,97104421,-,106.87062,0.7337047018756122
chr6,97106971,97106990,-,76.45351,0.34773279401072354
chr6,97108422,97108441,-,55.90039,0.1411530918175295
chr6,97108541,97108560,-,55.90039,0.1411530918175295
chr6,97114999,97115018,-,31.6209,0.03869405917476007
chr6,97115002,97115021,+,31.6209,0.03869405917476007
chr6,97131197,97131216,-,101.24777,0.6742543264933544
chr6,97150335,97150354,+,14.46685,0.01463077971091879
chr6,97200604,97200623,+,61.11317,0.18162949743261647
chr6,97200642,97200661,-,61.11317,0.18162949743261647
chr6,97239550,97239569,-,55.33826,0.1372653282491995
chr6,97248776,97248795,-,47.61567,0.09239600404361194
chr6,97249002,97249021,-,47.61567,0.09239600404361194
chr6,97251165,97251184,+,67.65501,0.24417709131097043
chr6,97263881,97263900,-,14.46685,0.01463077971091879
chr6,97263972,97263991,+,14.46685,0.01463077971091879
chr6,97414276,97414295,-,38.75893,0.05742380644329903
chr6,97414447,97414466,-,38.75893,0.05742380644329903
chr6,97417145,97417164,-,136.78496,0.9033271535103058
chr6,97420254,97420273,+,66.74091,0.2346485921735302
chr6,97491247,97491266,+,47.09252,0.08988672401977792
chr6,97520753,97520772,+,68.01456,0.24799362289383275
chr6,97520766,97520785,+,68.01456,0.24799362289383275
chr6,97523318,97523337,-,99.11417,0.6493286362563708
chr6,97526351,97526370,-,110.54472,0.7673467721811184
chr6,97740308,97740327,-,41.66555,0.06726129148812135
chr6,97759501,97759520,+,97.20154,0.6259937436631288
chr6,97761488,97761507,+,57.3536,0.1516252433094352
chr6,97792291,97792310,-,50.66365,0.10829017691442278
chr6,97986599,97986618,+,39.43444,0.059582520904343975
chr6,98005753,98005772,-,78.39008,0.37293978721827903
chr6,98105412,98105431,+,77.29397,0.3585878288718225
chr6,98263165,98263184,-,120.03613,0.8355438284475107
chr6,98271730,98271749,+,118.02354,0.8232153791094369
chr6,98271780,98271799,-,118.02354,0.8232153791094369
chr6,98383569,98383588,-,24.92349,0.026550136508396587
chr6,98525435,98525454,+,98.38353,0.6405200208409597
chr6,98607890,98607909,+,34.10574,0.04443473406600446
chr6,98956651,98956670,+,87.73061,0.5004423589316086
chr6,98972005,98972024,+,31.11803,0.037621937687558886
chr6,99008771,99008790,-,66.55276,0.23271864256884522
chr6,99030482,99030501,-,25.0612,0.026757819236195062
chr6,99030563,99030582,+,25.0612,0.026757819236195062
chr6,99033308,99033327,-,29.54251,0.03444436064338681
chr6,99074970,99074989,+,29.04682,0.03349916737435778
chr6,99385065,99385084,-,42.64593,0.07091683748552785
chr6,99385138,99385157,-,42.64593,0.07091683748552785
chr6,99385141,99385160,+,42.64593,0.07091683748552785
chr6,99525601,99525620,-,30.9676,0.037306792465963017
chr6,99527625,99527644,-,133.25468,0.8933138120809091
chr6,99527679,99527698,-,133.25468,0.8933138120809091
chr6,99542928,99542947,+,37.64308,0.05401754098025771
chr6,99573518,99573537,+,94.26374,0.588553507698351
chr6,99612061,99612080,+,70.58134,0.27633586835914886
chr6,99623768,99623787,-,54.31897,0.1304430894975211
chr6,99623891,99623910,+,54.31897,0.1304430894975211
chr6,99646794,99646813,+,41.10527,0.06525109961994795
chr6,99670995,99671014,+,105.69513,0.7220609025302784
chr6,99685113,99685132,+,112.03716,0.7798235209789711
chr6,99692147,99692166,-,13.97168,0.014221273043297839
chr6,99716088,99716107,-,24.05366,0.025274063859521263
chr6,99772577,99772596,+,24.36226,0.025719814607084862
chr6,99783195,99783214,-,89.17899,0.5203535061621947
chr6,99804426,99804445,+,84.79433,0.4598747290007147
chr6,99826315,99826334,-,19.44214,0.019445254750321737
chr6,99865152,99865171,+,22.06622,0.022578339828814024
chr6,99904253,99904272,+,73.12745,0.3062532360951502
chr6,100032206,100032225,+,20.29689,0.02041599219958456
chr6,100077074,100077093,+,36.39783,0.05044081842636536
chr6,100163205,100163224,+,17.87247,0.017778928637221993
chr6,100163389,100163408,-,17.87247,0.017778928637221993
chr6,100333876,100333895,-,53.28474,0.12381454839822666
chr6,100334025,100334044,-,53.28474,0.12381454839822666
chr6,100449273,100449292,+,74.16669,0.3189408686634976
chr6,100496998,100497017,-,70.58134,0.27633586835914886
chr6,100512573,100512592,-,70.53283,0.27578281658174325
chr6,100512879,100512898,-,70.53283,0.27578281658174325
chr6,100513065,100513084,+,70.53283,0.27578281658174325
chr6,100528172,100528191,-,78.55061,0.37505892724003936
chr6,100539884,100539903,-,82.96857,0.4347235318067028
chr6,100540045,100540064,+,82.96857,0.4347235318067028
chr6,100563971,100563990,-,68.79817,0.25644399763592657
chr6,100608624,100608643,+,36.04323,0.049463901478738505
chr6,100646121,100646140,-,47.26564,0.0907102612288753
chr6,100675205,100675224,+,48.91393,0.09889466125172731
chr6,100710334,100710353,-,46.06253,0.08512419568057036
chr6,100770687,100770706,-,39.96632,0.061335278861167686
chr6,100834374,100834393,-,39.92277,0.06118997821034127
chr6,100876075,100876094,-,35.49006,0.04797556254459555
chr6,100882571,100882590,+,95.8989,0.6096137372654276
chr6,100882785,100882804,+,95.8989,0.6096137372654276
chr6,100883431,100883450,+,88.05959,0.5049753357886774
chr6,100885594,100885613,+,28.1265,0.03181015096400338
chr6,101064054,101064073,+,44.75585,0.07941029074839344
chr6,101197839,101197858,-,75.42216,0.33460647700226287
chr6,101261721,101261740,-,35.67051,0.04845635466588439
chr6,101267008,101267027,+,82.96857,0.4347235318067028
chr6,101377166,101377185,+,40.38797,0.06275877322010728
chr6,101534574,101534593,-,58.97055,0.16400743662767298
chr6,101650513,101650532,+,44.5492,0.07853920504674514
chr6,101684566,101684585,+,69.00358,0.2586888996519433
chr6,101778065,101778084,+,83.68473,0.4445699742520451
chr6,102003489,102003508,+,28.00834,0.031599343447983444
chr6,102167641,102167660,-,26.56207,0.02912600333720176
chr6,102171091,102171110,+,63.27788,0.20086521802235507
chr6,102564701,102564720,+,55.60432,0.13909422426852194
chr6,103275671,103275690,-,32.69129,0.04107433071263777
chr6,103296202,103296221,+,54.31897,0.1304430894975211
chr6,103296346,103296365,-,54.31897,0.1304430894975211
chr6,103306881,103306900,+,20.54874,0.02071095100385981
chr6,103683045,103683064,-,51.86378,0.11517641445378389
chr6,103697533,103697552,-,28.69116,0.03283643507281435
chr6,103746303,103746322,+,49.17083,0.10022757387288578
chr6,103833674,103833693,+,111.18278,0.7727643554328546
chr6,104028646,104028665,+,64.65743,0.21388059798204584
chr6,104028745,104028764,+,64.65743,0.21388059798204584
chr6,104914988,104915007,-,24.92349,0.026550136508396587
chr6,104939336,104939355,-,17.84861,0.017754711926155544
chr6,105091094,105091113,-,88.94735,0.517178044102861
chr6,105742223,105742242,-,51.60475,0.11365888456808479
chr6,106329152,106329171,-,36.41209,0.05048048302264536
chr6,106329801,106329820,-,26.56207,0.02912600333720176
chr6,106645719,106645738,-,44.75155,0.07939207596451182
chr6,106647047,106647066,-,70.71825,0.2779002709583435
chr6,106663948,106663967,+,82.92162,0.43407914152116545
chr6,106800147,106800166,-,101.60387,0.6782937113818195
chr6,106805048,106805067,+,42.35513,0.06981388215954885
chr6,107211649,107211668,-,24.14641,0.02540723895175889
chr6,107759684,107759703,-,53.09579,0.12263493442350891
chr6,108055221,108055240,-,82.74609,0.4316713494180478
chr6,108065298,108065317,+,75.89672,0.3406187391679309
chr6,108065803,108065822,-,75.89672,0.3406187391679309
chr6,108098601,108098620,+,71.74995,0.28985391117411713
chr6,108172414,108172433,+,81.03111,0.4082831892227381
chr6,108367620,108367639,+,29.34868,0.03407174321714677
chr6,108408110,108408129,+,77.07775,0.3557822847041098
chr6,108408338,108408357,-,77.07775,0.3557822847041098
chr6,108417695,108417714,+,91.52943,0.5522960307201007
chr6,108426874,108426893,+,92.78908,0.5691427506360114
chr6,108441475,108441494,+,59.15783,0.16549211496374863
chr6,108441485,108441504,+,59.15783,0.16549211496374863
chr6,108569870,108569889,-,27.99352,0.031572998696972415
chr6,108656048,108656067,-,17.29557,0.0172023855451367
chr6,108661683,108661702,-,111.63075,0.7764934012291952
chr6,108661688,108661707,+,111.63075,0.7764934012291952
chr6,108674377,108674396,+,34.57011,0.04559389614862032
chr6,108710153,108710172,-,91.91432,0.5574669746702676
chr6,108710854,108710873,+,68.60072,0.2542976996288677
chr6,108714583,108714602,+,51.26492,0.11169421593755176
chr6,108728750,108728769,+,74.21994,0.319597968302172
chr6,108728753,108728772,+,74.21994,0.319597968302172
chr6,108736328,108736347,-,74.46588,0.32264146055682225
chr6,108773104,108773123,+,72.32943,0.29669289282077665
chr6,108782964,108782983,+,83.05906,0.4359659293076124
chr6,108782980,108782999,+,83.05906,0.4359659293076124
chr6,108807636,108807655,+,77.75367,0.36458120252175613
chr6,108808959,108808978,+,48.72077,0.09790280161819553
chr6,108881272,108881291,+,55.62392,0.13922974985185904
chr6,108882085,108882104,-,15.02777,0.015108694024789265
chr6,108963452,108963471,+,43.31903,0.07353148032506925
chr6,109149236,109149255,+,30.25234,0.03584268506627767
chr6,109150777,109150796,+,75.85642,0.34010631583179984
chr6,109398885,109398904,+,72.23943,0.295624945827831
chr6,110736686,110736705,-,42.89822,0.07188668539347406
chr6,111049561,111049580,-,23.19026,0.024066503804390592
chr6,111057986,111058005,+,71.74995,0.28985391117411713
chr6,111058608,111058627,+,21.31866,0.02163872511096336
chr6,111225025,111225044,+,21.07135,0.021336368296325185
chr6,111261369,111261388,+,53.00655,0.12208114526839493
chr6,111559656,111559675,-,65.67635,0.2238709286782902
chr6,111685092,111685111,-,48.28117,0.09567826500463068
chr6,111764850,111764869,+,94.06973,0.5860210238939207
chr6,111764888,111764907,-,94.06973,0.5860210238939207
chr6,112091335,112091354,-,60.52583,0.17665952830672213
chr6,112119356,112119375,-,66.20353,0.22916493294861187
chr6,112133676,112133695,+,113.1013,0.7883059662930263
chr6,112191257,112191276,-,105.26902,0.7177356321833208
chr6,112197657,112197676,+,131.67099,0.8881953441474114
chr6,112207428,112207447,+,45.28727,0.08169081505186503
